query_id,document_id,relevance
130,385,3.0
130,387,3.0
130,389,3.0
130,384,0.0
130,386,0.0
130,388,0.0
130,381,0.0
130,382,0.0
130,383,0.0
130,336,1.0
130,333,1.0
130,334,1.0
130,335,1.0
130,346,0.0
130,348,0.0
130,369,0.0
130,337,0.0
131,422,3.0
131,423,0.0
131,424,0.0
131,425,0.0
131,426,0.0
131,427,0.0
131,428,0.0
131,429,0.0
131,430,0.0
131,400,1.0
131,397,1.0
131,398,1.0
131,399,1.0
131,447,0.0
131,431,0.0
131,413,0.0
131,404,0.0
132,422,3.0
132,423,0.0
132,424,0.0
132,425,0.0
132,426,0.0
132,427,0.0
132,428,0.0
132,429,0.0
132,430,0.0
132,400,1.0
132,397,1.0
132,398,1.0
132,399,1.0
132,447,0.0
132,431,0.0
132,413,0.0
132,404,0.0
133,425,3.0
133,427,3.0
133,429,3.0
133,422,0.0
133,423,0.0
133,424,0.0
133,426,0.0
133,428,0.0
133,430,0.0
133,400,1.0
133,397,1.0
133,398,1.0
133,399,1.0
133,450,0.0
133,452,0.0
133,434,0.0
133,436,0.0
134,425,3.0
134,427,3.0
134,429,3.0
134,422,0.0
134,423,0.0
134,424,0.0
134,426,0.0
134,428,0.0
134,430,0.0
134,400,1.0
134,397,1.0
134,398,1.0
134,399,1.0
134,450,0.0
134,452,0.0
134,434,0.0
134,436,0.0
135,423,3.0
135,422,0.0
135,424,2.0
135,425,0.0
135,426,0.0
135,427,0.0
135,428,0.0
135,429,0.0
135,430,0.0
135,400,1.0
135,397,1.0
135,398,1.0
135,399,1.0
135,448,0.0
135,432,0.0
135,414,0.0
135,343,0.0
136,423,3.0
136,422,0.0
136,424,2.0
136,425,0.0
136,426,0.0
136,427,0.0
136,428,0.0
136,429,0.0
136,430,0.0
136,400,1.0
136,397,1.0
136,398,1.0
136,399,1.0
136,448,0.0
136,432,0.0
136,414,0.0
136,343,0.0
137,424,3.0
137,422,0.0
137,423,2.0
137,425,0.0
137,426,0.0
137,427,0.0
137,428,0.0
137,429,0.0
137,430,0.0
137,400,1.0
137,397,1.0
137,398,1.0
137,399,1.0
137,449,0.0
137,433,0.0
137,415,0.0
137,406,0.0
138,424,3.0
138,422,0.0
138,423,2.0
138,425,0.0
138,426,0.0
138,427,0.0
138,428,0.0
138,429,0.0
138,430,0.0
138,400,1.0
138,397,1.0
138,398,1.0
138,399,1.0
138,449,0.0
138,433,0.0
138,415,0.0
138,406,0.0
139,426,3.0
139,428,3.0
139,430,3.0
139,422,0.0
139,423,0.0
139,424,0.0
139,425,0.0
139,427,0.0
139,429,0.0
139,400,1.0
139,397,1.0
139,398,1.0
139,399,1.0
139,451,0.0
139,453,0.0
139,437,0.0
139,419,0.0
140,426,3.0
140,428,3.0
140,430,3.0
140,422,0.0
140,423,0.0
140,424,0.0
140,425,0.0
140,427,0.0
140,429,0.0
140,400,1.0
140,397,1.0
140,398,1.0
140,399,1.0
140,451,0.0
140,453,0.0
140,437,0.0
140,419,0.0
141,431,3.0
141,432,0.0
141,433,0.0
141,434,0.0
141,435,0.0
141,436,0.0
141,437,0.0
141,438,0.0
141,439,0.0
141,400,1.0
141,397,1.0
141,398,1.0
141,399,1.0
141,447,0.0
141,422,0.0
141,413,0.0
141,404,0.0
142,431,3.0
142,432,0.0
142,433,0.0
142,434,0.0
142,435,0.0
142,436,0.0
142,437,0.0
142,438,0.0
142,439,0.0
142,400,1.0
142,397,1.0
142,398,1.0
142,399,1.0
142,447,0.0
142,422,0.0
142,413,0.0
142,404,0.0
143,434,3.0
143,436,3.0
143,438,3.0
143,431,0.0
143,432,0.0
143,433,0.0
143,435,0.0
143,437,0.0
143,439,0.0
143,400,1.0
143,397,1.0
143,398,1.0
143,399,1.0
143,450,0.0
143,425,0.0
143,429,0.0
143,416,0.0
144,434,3.0
144,436,3.0
144,438,3.0
144,431,0.0
144,432,0.0
144,433,0.0
144,435,0.0
144,437,0.0
144,439,0.0
144,400,1.0
144,397,1.0
144,398,1.0
144,399,1.0
144,450,0.0
144,425,0.0
144,429,0.0
144,416,0.0
145,432,3.0
145,431,0.0
145,433,2.0
145,434,0.0
145,435,0.0
145,436,0.0
145,437,0.0
145,438,0.0
145,439,0.0
145,400,1.0
145,397,1.0
145,398,1.0
145,399,1.0
145,448,0.0
145,423,0.0
145,366,0.0
145,414,0.0
146,432,3.0
146,431,0.0
146,433,2.0
146,434,0.0
146,435,0.0
146,436,0.0
146,437,0.0
146,438,0.0
146,439,0.0
146,400,1.0
146,397,1.0
146,398,1.0
146,399,1.0
146,448,0.0
146,423,0.0
146,366,0.0
146,414,0.0
147,433,3.0
147,431,0.0
147,432,2.0
147,434,0.0
147,435,0.0
147,436,0.0
147,437,0.0
147,438,0.0
147,439,0.0
147,400,1.0
147,397,1.0
147,398,1.0
147,399,1.0
147,449,0.0
147,424,0.0
147,415,0.0
147,406,0.0
148,433,3.0
148,431,0.0
148,432,2.0
148,434,0.0
148,435,0.0
148,436,0.0
148,437,0.0
148,438,0.0
148,439,0.0
148,400,1.0
148,397,1.0
148,398,1.0
148,399,1.0
148,449,0.0
148,424,0.0
148,415,0.0
148,406,0.0
149,435,3.0
149,437,3.0
149,439,3.0
149,431,0.0
149,432,0.0
149,433,0.0
149,434,0.0
149,436,0.0
149,438,0.0
149,400,1.0
149,397,1.0
149,398,1.0
149,399,1.0
149,430,0.0
149,451,0.0
149,426,0.0
149,419,0.0
150,435,3.0
150,437,3.0
150,439,3.0
150,431,0.0
150,432,0.0
150,433,0.0
150,434,0.0
150,436,0.0
150,438,0.0
150,400,1.0
150,397,1.0
150,398,1.0
150,399,1.0
150,430,0.0
150,451,0.0
150,426,0.0
150,419,0.0
151,440,3.0
151,441,0.0
151,442,0.0
151,443,0.0
151,444,0.0
151,445,0.0
151,446,0.0
151,400,1.0
151,397,1.0
151,398,1.0
151,399,1.0
151,447,0.0
151,422,0.0
151,431,0.0
151,413,0.0
152,440,3.0
152,441,0.0
152,442,0.0
152,443,0.0
152,444,0.0
152,445,0.0
152,446,0.0
152,400,1.0
152,397,1.0
152,398,1.0
152,399,1.0
152,447,0.0
152,422,0.0
152,431,0.0
152,413,0.0
153,443,3.0
153,445,3.0
153,440,0.0
153,441,0.0
153,442,0.0
153,444,0.0
153,446,0.0
153,400,1.0
153,397,1.0
153,398,1.0
153,399,1.0
153,450,0.0
153,425,0.0
153,420,0.0
153,411,0.0
154,443,3.0
154,445,3.0
154,440,0.0
154,441,0.0
154,442,0.0
154,444,0.0
154,446,0.0
154,400,1.0
154,397,1.0
154,398,1.0
154,399,1.0
154,450,0.0
154,425,0.0
154,420,0.0
154,411,0.0
155,441,3.0
155,440,0.0
155,442,2.0
155,443,0.0
155,444,0.0
155,445,0.0
155,446,0.0
155,400,1.0
155,397,1.0
155,398,1.0
155,399,1.0
155,375,0.0
155,448,0.0
155,423,0.0
155,432,0.0
156,441,3.0
156,440,0.0
156,442,2.0
156,443,0.0
156,444,0.0
156,445,0.0
156,446,0.0
156,400,1.0
156,397,1.0
156,398,1.0
156,399,1.0
156,375,0.0
156,448,0.0
156,423,0.0
156,432,0.0
157,442,3.0
157,440,0.0
157,441,2.0
157,443,0.0
157,444,0.0
157,445,0.0
157,446,0.0
157,400,1.0
157,397,1.0
157,398,1.0
157,399,1.0
157,449,0.0
157,424,0.0
157,433,0.0
157,415,0.0
158,442,3.0
158,440,0.0
158,441,2.0
158,443,0.0
158,444,0.0
158,445,0.0
158,446,0.0
158,400,1.0
158,397,1.0
158,398,1.0
158,399,1.0
158,449,0.0
158,424,0.0
158,433,0.0
158,415,0.0
159,444,3.0
159,446,3.0
159,440,0.0
159,441,0.0
159,442,0.0
159,443,0.0
159,445,0.0
159,400,1.0
159,397,1.0
159,398,1.0
159,399,1.0
159,421,0.0
159,451,0.0
159,426,0.0
159,412,0.0
160,444,3.0
160,446,3.0
160,440,0.0
160,441,0.0
160,442,0.0
160,443,0.0
160,445,0.0
160,400,1.0
160,397,1.0
160,398,1.0
160,399,1.0
160,421,0.0
160,451,0.0
160,426,0.0
160,412,0.0
161,447,3.0
161,448,0.0
161,449,0.0
161,450,0.0
161,451,0.0
161,452,0.0
161,453,0.0
161,454,0.0
161,455,0.0
161,400,1.0
161,397,1.0
161,398,1.0
161,399,1.0
161,422,0.0
161,431,0.0
161,413,0.0
161,404,0.0
162,447,3.0
162,448,0.0
162,449,0.0
162,450,0.0
162,451,0.0
162,452,0.0
162,453,0.0
162,454,0.0
162,455,0.0
162,400,1.0
162,397,1.0
162,398,1.0
162,399,1.0
162,422,0.0
162,431,0.0
162,413,0.0
162,404,0.0
163,450,3.0
163,452,3.0
163,454,3.0
163,448,0.0
163,449,0.0
163,451,0.0
163,453,0.0
163,455,0.0
163,447,0.0
163,400,1.0
163,397,1.0
163,398,1.0
163,399,1.0
163,425,0.0
163,427,0.0
163,434,0.0
163,416,0.0
164,450,3.0
164,452,3.0
164,454,3.0
164,448,0.0
164,449,0.0
164,451,0.0
164,453,0.0
164,455,0.0
164,447,0.0
164,400,1.0
164,397,1.0
164,398,1.0
164,399,1.0
164,425,0.0
164,427,0.0
164,434,0.0
164,416,0.0
165,448,3.0
165,449,2.0
165,450,0.0
165,451,0.0
165,452,0.0
165,453,0.0
165,454,0.0
165,455,0.0
165,447,0.0
165,400,1.0
165,397,1.0
165,398,1.0
165,399,1.0
165,423,0.0
165,432,0.0
165,414,0.0
165,382,0.0
166,448,3.0
166,449,2.0
166,450,0.0
166,451,0.0
166,452,0.0
166,453,0.0
166,454,0.0
166,455,0.0
166,447,0.0
166,400,1.0
166,397,1.0
166,398,1.0
166,399,1.0
166,423,0.0
166,432,0.0
166,414,0.0
166,382,0.0
167,449,3.0
167,448,2.0
167,450,0.0
167,451,0.0
167,452,0.0
167,453,0.0
167,454,0.0
167,455,0.0
167,447,0.0
167,400,1.0
167,397,1.0
167,398,1.0
167,399,1.0
167,424,0.0
167,433,0.0
167,415,0.0
167,406,0.0
168,449,3.0
168,448,2.0
168,450,0.0
168,451,0.0
168,452,0.0
168,453,0.0
168,454,0.0
168,455,0.0
168,447,0.0
168,400,1.0
168,397,1.0
168,398,1.0
168,399,1.0
168,424,0.0
168,433,0.0
168,415,0.0
168,406,0.0
169,451,3.0
169,453,3.0
169,455,3.0
169,448,0.0
169,449,0.0
169,450,0.0
169,452,0.0
169,454,0.0
169,447,0.0
169,400,1.0
169,397,1.0
169,398,1.0
169,399,1.0
169,428,0.0
169,426,0.0
169,435,0.0
169,417,0.0
170,451,3.0
170,453,3.0
170,455,3.0
170,448,0.0
170,449,0.0
170,450,0.0
170,452,0.0
170,454,0.0
170,447,0.0
170,400,1.0
170,397,1.0
170,398,1.0
170,399,1.0
170,428,0.0
170,426,0.0
170,435,0.0
170,417,0.0
171,456,3.0
171,457,0.0
171,458,0.0
171,459,0.0
171,460,0.0
171,461,0.0
171,462,0.0
171,463,0.0
171,464,0.0
171,465,1.0
171,466,1.0
171,467,1.0
171,468,1.0
171,486,0.0
171,470,0.0
171,479,0.0
171,495,0.0
172,456,3.0
172,457,0.0
172,458,0.0
172,459,0.0
172,460,0.0
172,461,0.0
172,462,0.0
172,463,0.0
172,464,0.0
172,465,1.0
172,466,1.0
172,467,1.0
172,468,1.0
172,486,0.0
172,470,0.0
172,479,0.0
172,495,0.0
173,459,3.0
173,461,3.0
173,463,3.0
173,456,0.0
173,457,0.0
173,458,0.0
173,460,0.0
173,462,0.0
173,464,0.0
173,465,1.0
173,466,1.0
173,467,1.0
173,468,1.0
173,489,0.0
173,473,0.0
173,477,0.0
173,484,0.0
174,459,3.0
174,461,3.0
174,463,3.0
174,456,0.0
174,457,0.0
174,458,0.0
174,460,0.0
174,462,0.0
174,464,0.0
174,465,1.0
174,466,1.0
174,467,1.0
174,468,1.0
174,489,0.0
174,473,0.0
174,477,0.0
174,484,0.0
175,457,3.0
175,456,0.0
175,458,2.0
175,459,0.0
175,460,0.0
175,461,0.0
175,462,0.0
175,463,0.0
175,464,0.0
175,465,1.0
175,466,1.0
175,467,1.0
175,468,1.0
175,487,0.0
175,471,0.0
175,334,0.0
175,480,0.0
176,457,3.0
176,456,0.0
176,458,2.0
176,459,0.0
176,460,0.0
176,461,0.0
176,462,0.0
176,463,0.0
176,464,0.0
176,465,1.0
176,466,1.0
176,467,1.0
176,468,1.0
176,487,0.0
176,471,0.0
176,334,0.0
176,480,0.0
177,458,3.0
177,456,0.0
177,457,2.0
177,459,0.0
177,460,0.0
177,461,0.0
177,462,0.0
177,463,0.0
177,464,0.0
177,465,1.0
177,466,1.0
177,467,1.0
177,468,1.0
177,488,0.0
177,472,0.0
177,481,0.0
177,497,0.0
178,458,3.0
178,456,0.0
178,457,2.0
178,459,0.0
178,460,0.0
178,461,0.0
178,462,0.0
178,463,0.0
178,464,0.0
178,465,1.0
178,466,1.0
178,467,1.0
178,468,1.0
178,488,0.0
178,472,0.0
178,481,0.0
178,497,0.0
179,464,3.0
179,460,3.0
179,462,3.0
179,456,0.0
179,457,0.0
179,458,0.0
179,459,0.0
179,461,0.0
179,463,0.0
179,465,1.0
179,466,1.0
179,467,1.0
179,468,1.0
179,490,0.0
179,474,0.0
179,478,0.0
179,485,0.0
180,464,3.0
180,460,3.0
180,462,3.0
180,456,0.0
180,457,0.0
180,458,0.0
180,459,0.0
180,461,0.0
180,463,0.0
180,465,1.0
180,466,1.0
180,467,1.0
180,468,1.0
180,490,0.0
180,474,0.0
180,478,0.0
180,485,0.0
181,465,3.0
181,466,0.0
181,467,0.0
181,468,0.0
181,469,0.0
181,456,1.0
181,457,1.0
181,458,1.0
181,459,1.0
181,486,0.0
181,470,0.0
181,479,0.0
181,495,0.0
182,465,3.0
182,466,0.0
182,467,0.0
182,468,0.0
182,469,0.0
182,456,1.0
182,457,1.0
182,458,1.0
182,459,1.0
182,486,0.0
182,470,0.0
182,479,0.0
182,495,0.0
183,468,3.0
183,465,0.0
183,466,0.0
183,467,0.0
183,469,0.0
183,456,1.0
183,457,1.0
183,458,1.0
183,459,1.0
183,477,0.0
183,461,0.0
183,484,0.0
183,500,0.0
184,468,3.0
184,465,0.0
184,466,0.0
184,467,0.0
184,469,0.0
184,456,1.0
184,457,1.0
184,458,1.0
184,459,1.0
184,477,0.0
184,461,0.0
184,484,0.0
184,500,0.0
185,466,3.0
185,465,0.0
185,467,2.0
185,468,0.0
185,469,0.0
185,456,1.0
185,457,1.0
185,458,1.0
185,459,1.0
185,487,0.0
185,471,0.0
185,304,0.0
185,480,0.0
186,466,3.0
186,465,0.0
186,467,2.0
186,468,0.0
186,469,0.0
186,456,1.0
186,457,1.0
186,458,1.0
186,459,1.0
186,487,0.0
186,471,0.0
186,304,0.0
186,480,0.0
187,467,3.0
187,465,0.0
187,466,2.0
187,468,0.0
187,469,0.0
187,456,1.0
187,457,1.0
187,458,1.0
187,459,1.0
187,488,0.0
187,472,0.0
187,481,0.0
187,497,0.0
188,467,3.0
188,465,0.0
188,466,2.0
188,468,0.0
188,469,0.0
188,456,1.0
188,457,1.0
188,458,1.0
188,459,1.0
188,488,0.0
188,472,0.0
188,481,0.0
188,497,0.0
189,469,3.0
189,465,0.0
189,466,0.0
189,467,0.0
189,468,0.0
189,456,1.0
189,457,1.0
189,458,1.0
189,459,1.0
189,478,0.0
189,462,0.0
189,485,0.0
189,501,0.0
190,469,3.0
190,465,0.0
190,466,0.0
190,467,0.0
190,468,0.0
190,456,1.0
190,457,1.0
190,458,1.0
190,459,1.0
190,478,0.0
190,462,0.0
190,485,0.0
190,501,0.0
191,479,3.0
191,480,0.0
191,481,0.0
191,482,0.0
191,483,0.0
191,484,0.0
191,485,0.0
191,456,1.0
191,457,1.0
191,458,1.0
191,459,1.0
191,486,0.0
191,470,0.0
191,495,0.0
191,465,0.0
192,479,3.0
192,480,0.0
192,481,0.0
192,482,0.0
192,483,0.0
192,484,0.0
192,485,0.0
192,456,1.0
192,457,1.0
192,458,1.0
192,459,1.0
192,486,0.0
192,470,0.0
192,495,0.0
192,465,0.0
193,482,3.0
193,484,3.0
193,480,0.0
193,481,0.0
193,483,0.0
193,485,0.0
193,479,0.0
193,456,1.0
193,457,1.0
193,458,1.0
193,459,1.0
193,491,0.0
193,477,0.0
193,475,0.0
193,461,0.0
194,482,3.0
194,484,3.0
194,480,0.0
194,481,0.0
194,483,0.0
194,485,0.0
194,479,0.0
194,456,1.0
194,457,1.0
194,458,1.0
194,459,1.0
194,491,0.0
194,477,0.0
194,475,0.0
194,461,0.0
195,480,3.0
195,481,2.0
195,482,0.0
195,483,0.0
195,484,0.0
195,485,0.0
195,479,0.0
195,456,1.0
195,457,1.0
195,458,1.0
195,459,1.0
195,359,0.0
195,487,0.0
195,471,0.0
195,318,0.0
196,480,3.0
196,481,2.0
196,482,0.0
196,483,0.0
196,484,0.0
196,485,0.0
196,479,0.0
196,456,1.0
196,457,1.0
196,458,1.0
196,459,1.0
196,359,0.0
196,487,0.0
196,471,0.0
196,318,0.0
197,481,3.0
197,480,2.0
197,482,0.0
197,483,0.0
197,484,0.0
197,485,0.0
197,479,0.0
197,456,1.0
197,457,1.0
197,458,1.0
197,459,1.0
197,488,0.0
197,472,0.0
197,497,0.0
197,467,0.0
198,481,3.0
198,480,2.0
198,482,0.0
198,483,0.0
198,484,0.0
198,485,0.0
198,479,0.0
198,456,1.0
198,457,1.0
198,458,1.0
198,459,1.0
198,488,0.0
198,472,0.0
198,497,0.0
198,467,0.0
199,483,3.0
199,485,3.0
199,480,0.0
199,481,0.0
199,482,0.0
199,484,0.0
199,479,0.0
199,456,1.0
199,457,1.0
199,458,1.0
199,459,1.0
199,478,0.0
199,492,0.0
199,476,0.0
199,462,0.0
200,483,3.0
200,485,3.0
200,480,0.0
200,481,0.0
200,482,0.0
200,484,0.0
200,479,0.0
200,456,1.0
200,457,1.0
200,458,1.0
200,459,1.0
200,478,0.0
200,492,0.0
200,476,0.0
200,462,0.0
201,502,3.0
201,503,0.0
201,504,0.0
201,505,0.0
201,506,0.0
201,507,0.0
201,508,0.0
201,512,1.0
201,509,1.0
201,510,1.0
201,511,1.0
201,527,0.0
201,518,0.0
201,536,0.0
201,278,0.0
202,502,3.0
202,503,0.0
202,504,0.0
202,505,0.0
202,506,0.0
202,507,0.0
202,508,0.0
202,512,1.0
202,509,1.0
202,510,1.0
202,511,1.0
202,527,0.0
202,518,0.0
202,536,0.0
202,278,0.0
203,505,3.0
203,507,3.0
203,502,0.0
203,503,0.0
203,504,0.0
203,506,0.0
203,508,0.0
203,512,1.0
203,509,1.0
203,510,1.0
203,511,1.0
203,532,0.0
203,530,0.0
203,521,0.0
203,534,0.0
204,505,3.0
204,507,3.0
204,502,0.0
204,503,0.0
204,504,0.0
204,506,0.0
204,508,0.0
204,512,1.0
204,509,1.0
204,510,1.0
204,511,1.0
204,532,0.0
204,530,0.0
204,521,0.0
204,534,0.0
205,503,3.0
205,502,0.0
205,504,2.0
205,505,0.0
205,506,0.0
205,507,0.0
205,508,0.0
205,512,1.0
205,509,1.0
205,510,1.0
205,511,1.0
205,528,0.0
205,537,0.0
205,279,0.0
205,519,0.0
206,503,3.0
206,502,0.0
206,504,2.0
206,505,0.0
206,506,0.0
206,507,0.0
206,508,0.0
206,512,1.0
206,509,1.0
206,510,1.0
206,511,1.0
206,528,0.0
206,537,0.0
206,279,0.0
206,519,0.0
207,504,3.0
207,502,0.0
207,503,2.0
207,505,0.0
207,506,0.0
207,507,0.0
207,508,0.0
207,512,1.0
207,509,1.0
207,510,1.0
207,511,1.0
207,529,0.0
207,520,0.0
207,538,0.0
207,280,0.0
208,504,3.0
208,502,0.0
208,503,2.0
208,505,0.0
208,506,0.0
208,507,0.0
208,508,0.0
208,512,1.0
208,509,1.0
208,510,1.0
208,511,1.0
208,529,0.0
208,520,0.0
208,538,0.0
208,280,0.0
209,506,3.0
209,508,3.0
209,502,0.0
209,503,0.0
209,504,0.0
209,505,0.0
209,507,0.0
209,512,1.0
209,509,1.0
209,510,1.0
209,511,1.0
209,533,0.0
209,531,0.0
209,522,0.0
209,513,0.0
210,506,3.0
210,508,3.0
210,502,0.0
210,503,0.0
210,504,0.0
210,505,0.0
210,507,0.0
210,512,1.0
210,509,1.0
210,510,1.0
210,511,1.0
210,533,0.0
210,531,0.0
210,522,0.0
210,513,0.0
211,527,3.0
211,528,0.0
211,529,0.0
211,530,0.0
211,531,0.0
211,532,0.0
211,533,0.0
211,534,0.0
211,535,0.0
211,504,1.0
211,505,1.0
211,502,1.0
211,503,1.0
211,518,0.0
211,509,0.0
211,342,0.0
211,543,0.0
212,527,3.0
212,528,0.0
212,529,0.0
212,530,0.0
212,531,0.0
212,532,0.0
212,533,0.0
212,534,0.0
212,535,0.0
212,504,1.0
212,505,1.0
212,502,1.0
212,503,1.0
212,518,0.0
212,509,0.0
212,342,0.0
212,543,0.0
213,530,3.0
213,532,3.0
213,534,3.0
213,527,0.0
213,528,0.0
213,529,0.0
213,531,0.0
213,533,0.0
213,535,0.0
213,504,1.0
213,505,1.0
213,502,1.0
213,503,1.0
213,521,0.0
213,523,0.0
213,512,0.0
213,514,0.0
214,530,3.0
214,532,3.0
214,534,3.0
214,527,0.0
214,528,0.0
214,529,0.0
214,531,0.0
214,533,0.0
214,535,0.0
214,504,1.0
214,505,1.0
214,502,1.0
214,503,1.0
214,521,0.0
214,523,0.0
214,512,0.0
214,514,0.0
215,528,3.0
215,527,0.0
215,529,2.0
215,530,0.0
215,531,0.0
215,532,0.0
215,533,0.0
215,534,0.0
215,535,0.0
215,504,1.0
215,505,1.0
215,502,1.0
215,503,1.0
215,519,0.0
215,510,0.0
215,544,0.0
215,343,0.0
216,528,3.0
216,527,0.0
216,529,2.0
216,530,0.0
216,531,0.0
216,532,0.0
216,533,0.0
216,534,0.0
216,535,0.0
216,504,1.0
216,505,1.0
216,502,1.0
216,503,1.0
216,519,0.0
216,510,0.0
216,544,0.0
216,343,0.0
217,529,3.0
217,527,0.0
217,528,2.0
217,530,0.0
217,531,0.0
217,532,0.0
217,533,0.0
217,534,0.0
217,535,0.0
217,504,1.0
217,505,1.0
217,502,1.0
217,503,1.0
217,520,0.0
217,511,0.0
217,344,0.0
217,545,0.0
218,529,3.0
218,527,0.0
218,528,2.0
218,530,0.0
218,531,0.0
218,532,0.0
218,533,0.0
218,534,0.0
218,535,0.0
218,504,1.0
218,505,1.0
218,502,1.0
218,503,1.0
218,520,0.0
218,511,0.0
218,344,0.0
218,545,0.0
219,531,3.0
219,533,3.0
219,535,3.0
219,527,0.0
219,528,0.0
219,529,0.0
219,530,0.0
219,532,0.0
219,534,0.0
219,504,1.0
219,505,1.0
219,502,1.0
219,503,1.0
219,522,0.0
219,524,0.0
219,515,0.0
219,513,0.0
220,531,3.0
220,533,3.0
220,535,3.0
220,527,0.0
220,528,0.0
220,529,0.0
220,530,0.0
220,532,0.0
220,534,0.0
220,504,1.0
220,505,1.0
220,502,1.0
220,503,1.0
220,522,0.0
220,524,0.0
220,515,0.0
220,513,0.0
221,543,3.0
221,544,0.0
221,545,0.0
221,546,0.0
221,547,0.0
221,548,0.0
221,549,0.0
221,550,0.0
221,551,0.0
221,536,1.0
221,537,1.0
221,538,1.0
221,539,1.0
221,561,0.0
221,552,0.0
221,527,0.0
221,470,0.0
222,543,3.0
222,544,0.0
222,545,0.0
222,546,0.0
222,547,0.0
222,548,0.0
222,549,0.0
222,550,0.0
222,551,0.0
222,536,1.0
222,537,1.0
222,538,1.0
222,539,1.0
222,561,0.0
222,552,0.0
222,527,0.0
222,470,0.0
223,546,3.0
223,548,3.0
223,550,3.0
223,544,0.0
223,545,0.0
223,547,0.0
223,549,0.0
223,551,0.0
223,543,0.0
223,536,1.0
223,537,1.0
223,538,1.0
223,539,1.0
223,564,0.0
223,566,0.0
223,555,0.0
223,557,0.0
224,546,3.0
224,548,3.0
224,550,3.0
224,544,0.0
224,545,0.0
224,547,0.0
224,549,0.0
224,551,0.0
224,543,0.0
224,536,1.0
224,537,1.0
224,538,1.0
224,539,1.0
224,564,0.0
224,566,0.0
224,555,0.0
224,557,0.0
225,544,3.0
225,545,2.0
225,546,0.0
225,547,0.0
225,548,0.0
225,549,0.0
225,550,0.0
225,551,0.0
225,543,0.0
225,536,1.0
225,537,1.0
225,538,1.0
225,539,1.0
225,562,0.0
225,553,0.0
225,528,0.0
225,343,0.0
226,544,3.0
226,545,2.0
226,546,0.0
226,547,0.0
226,548,0.0
226,549,0.0
226,550,0.0
226,551,0.0
226,543,0.0
226,536,1.0
226,537,1.0
226,538,1.0
226,539,1.0
226,562,0.0
226,553,0.0
226,528,0.0
226,343,0.0
227,545,3.0
227,544,2.0
227,546,0.0
227,547,0.0
227,548,0.0
227,549,0.0
227,550,0.0
227,551,0.0
227,543,0.0
227,536,1.0
227,537,1.0
227,538,1.0
227,539,1.0
227,563,0.0
227,554,0.0
227,310,0.0
227,529,0.0
228,545,3.0
228,544,2.0
228,546,0.0
228,547,0.0
228,548,0.0
228,549,0.0
228,550,0.0
228,551,0.0
228,543,0.0
228,536,1.0
228,537,1.0
228,538,1.0
228,539,1.0
228,563,0.0
228,554,0.0
228,310,0.0
228,529,0.0
229,547,3.0
229,549,3.0
229,551,3.0
229,544,0.0
229,545,0.0
229,546,0.0
229,548,0.0
229,550,0.0
229,543,0.0
229,536,1.0
229,537,1.0
229,538,1.0
229,539,1.0
229,565,0.0
229,567,0.0
229,556,0.0
229,558,0.0
230,547,3.0
230,549,3.0
230,551,3.0
230,544,0.0
230,545,0.0
230,546,0.0
230,548,0.0
230,550,0.0
230,543,0.0
230,536,1.0
230,537,1.0
230,538,1.0
230,539,1.0
230,565,0.0
230,567,0.0
230,556,0.0
230,558,0.0
231,561,3.0
231,562,0.0
231,563,0.0
231,564,0.0
231,565,0.0
231,566,0.0
231,567,0.0
231,568,0.0
231,569,0.0
231,536,1.0
231,537,1.0
231,538,1.0
231,539,1.0
231,543,0.0
231,552,0.0
231,294,0.0
231,269,0.0
232,561,3.0
232,562,0.0
232,563,0.0
232,564,0.0
232,565,0.0
232,566,0.0
232,567,0.0
232,568,0.0
232,569,0.0
232,536,1.0
232,537,1.0
232,538,1.0
232,539,1.0
232,543,0.0
232,552,0.0
232,294,0.0
232,269,0.0
233,568,3.0
233,564,3.0
233,566,3.0
233,561,0.0
233,562,0.0
233,563,0.0
233,565,0.0
233,567,0.0
233,569,0.0
233,536,1.0
233,537,1.0
233,538,1.0
233,539,1.0
233,546,0.0
233,548,0.0
233,555,0.0
233,559,0.0
234,568,3.0
234,564,3.0
234,566,3.0
234,561,0.0
234,562,0.0
234,563,0.0
234,565,0.0
234,567,0.0
234,569,0.0
234,536,1.0
234,537,1.0
234,538,1.0
234,539,1.0
234,546,0.0
234,548,0.0
234,555,0.0
234,559,0.0
235,562,3.0
235,561,0.0
235,563,2.0
235,564,0.0
235,565,0.0
235,566,0.0
235,567,0.0
235,568,0.0
235,569,0.0
235,536,1.0
235,537,1.0
235,538,1.0
235,539,1.0
235,544,0.0
235,553,0.0
235,270,0.0
235,295,0.0
236,562,3.0
236,561,0.0
236,563,2.0
236,564,0.0
236,565,0.0
236,566,0.0
236,567,0.0
236,568,0.0
236,569,0.0
236,536,1.0
236,537,1.0
236,538,1.0
236,539,1.0
236,544,0.0
236,553,0.0
236,270,0.0
236,295,0.0
237,563,3.0
237,561,0.0
237,562,2.0
237,564,0.0
237,565,0.0
237,566,0.0
237,567,0.0
237,568,0.0
237,569,0.0
237,536,1.0
237,537,1.0
237,538,1.0
237,539,1.0
237,545,0.0
237,554,0.0
237,326,0.0
237,296,0.0
238,563,3.0
238,561,0.0
238,562,2.0
238,564,0.0
238,565,0.0
238,566,0.0
238,567,0.0
238,568,0.0
238,569,0.0
238,536,1.0
238,537,1.0
238,538,1.0
